nces_id,state,name,phone,website,street,city,zip_state,zip,lea_type,status
0804020,CO,Weld re-8 schools,(303)857-3200,http://www.weld8.org,200 S FULTON AVE,FORT LUPTON,CO,80621,Regular public school district that is not a component of a supervisory union,Open
0804050,CO,School District No. Re-3 Fort Morgan,(970)867-5633,http://www.morgan.k12.co.us,715 W. PLATTE AVENUE,FORT MORGAN,CO,80701,Regular public school district that is not a component of a supervisory union,Open
0804080,CO,Fountain School District No. 8 in the county of El Paso an,(719)382-1300,http://www.ffc8.org/,10665 JIMMY CAMP ROAD,FOUNTAIN,CO,80817,Regular public school district that is not a component of a supervisory union,Open
0804110,CO,Fowler School District No. R4J,(719)263-4224,http://www.fowler.k12.co.us,P O BOX 218,FOWLER,CO,81039,Regular public school district that is not a component of a supervisory union,Open
0804140,CO,Sierra Grande School District No. R-30,(719)379-3259,http://www.sierragrandeschool.net/,17523 HIGHWAY 160,BLANCA,CO,81123,Regular public school district that is not a component of a supervisory union,Open
0804200,CO,Weld County Reorganized School District No. Re-1,(970)350-4201,http://www.wcsdre1.org/,P O BOX 157,GILCREST,CO,80623,Regular public school district that is not a component of a supervisory union,Open
0804230,CO,Gilpin County School District No. Re-1,(720)562-3102,http://www.gilpin.k12.co.us/,10595 HIGHWAY 119,BLACK HAWK,CO,80422,Regular public school district that is not a component of a supervisory union,Open
0804260,CO,Roaring Fork School District No. Re-1,(970)384-6000,http://www.rfsd.org,400 SOPRIS AVENUE,CARBONDALE,CO,81623,Regular public school district that is not a component of a supervisory union,Open
0804290,CO,Granada School District No. Re-1,(719)734-5492,http://www.granadaschools.org,P O BOX 259,GRANADA,CO,81041,Regular public school district that is not a component of a supervisory union,Open
0804320,CO,East Grand School District No. 2,(970)887-9454,http://www.egsd.org.,PO BOX 125,GRANBY,CO,80446,Regular public school district that is not a component of a supervisory union,Open
0804350,CO,Mesa County Valley School District No. 51,(970)254-5100,http://www.d51schools.org/,2115 GRAND AVENUE,GRAND JUNCTION,CO,81501,Regular public school district that is not a component of a supervisory union,Open
0804380,CO,Grand Valley School District No. 16 in the county of Garfi,(970)285-5701,http://www.garfield16.org,P O BOX 68,PARACHUTE,CO,81635,Regular public school district that is not a component of a supervisory union,Open
0804410,CO,GreeleySchool District No. 6 in the county of Weld and Sta,(970)348-6000,http://www.greeleyschools.org,1025  9TH AVENUE,GREELEY,CO,80631,Regular public school district that is not a component of a supervisory union,Open
0804440,CO,School District No. Re-12 in the county of Weld and State of,(970)895-2222,http://www.pawneeschool.org/,P O BOX 220,GROVER,CO,80729,Regular public school district that is not a component of a supervisory union,Open
0804470,CO,Gunnison Watershed School District Re1J,(970)641-7760,http://www.gunnisonschools.net/,800 NORTH BOULEVARD,GUNNISON,CO,81230,Regular public school district that is not a component of a supervisory union,Open
0804500,CO,Hanover School District No. 28 in the county of El Paso an,(719)683-2247,http://www.hanoverhornets.org,17050 SOUTH PEYTON HWY,COLORADO SPRINGS,CO,80928,Regular public school district that is not a component of a supervisory union,Open
0804530,CO,Harrison School District No. 2 in the county of El Paso an,(719)579-2000,http://www.hsd2.org,1060 HARRISON ROAD,COLORADO SPRINGS,CO,80905,Regular public school district that is not a component of a supervisory union,Open
0804560,CO,Haxtun School District No. Re-2J,(970)774-6111,http://www.haxtunk12.org,201 WEST POWELL STREET,HAXTUN,CO,80731,Regular public school district that is not a component of a supervisory union,Open
0804590,CO,Hayden School District No. Re 1,(970)276-3864,http://www.haydenschools.org,P O BOX 70,HAYDEN,CO,81639,Regular public school district that is not a component of a supervisory union,Open
0804620,CO,Hinsdale County School District No. Re-1,(970)944-2314,http://www.lakecityschool.org,P O BOX 39,LAKE CITY,CO,81235,Regular public school district that is not a component of a supervisory union,Open
0804650,CO,Hoehne Reorganized School District No. 3,(719)846-4457,http://www.hoehnesd.org,P O BOX 91,HOEHNE,CO,81046,Regular public school district that is not a component of a supervisory union,Open
0804680,CO,Holly School District No. Re-3,(719)537-6616,http://www.hollyschool.org,P O BOX 608,HOLLY,CO,81047,Regular public school district that is not a component of a supervisory union,Open
0804710,CO,Holyoke School District No. Re-1J,(970)854-3634,http://www.hcosd.org,435 SOUTH MORLAN,HOLYOKE,CO,80734,Regular public school district that is not a component of a supervisory union,Open
0804740,CO,Genoa-Hugo School District No. C-113,(719)743-2428,http://www.genoahugo.org,P O BOX 247,HUGO,CO,80821,Regular public school district that is not a component of a supervisory union,Open
0804770,CO,Ignacio School District No. 11Jt,(970)563-0500,http://www.ignacioschools.org,P O BOX 460,IGNACIO,CO,81137,Regular public school district that is not a component of a supervisory union,Open
0804800,CO,Jefferson County School District No. R-1,(303)982-6500,http://www.jeffcopublicschools.org/,P O BOX 4001,GOLDEN,CO,80401,Regular public school district that is not a component of a supervisory union,Open
0804830,CO,Weld County School District No. Re-5J,(970)587-6050,http://www.weldre5j.k12.co.us,110 SO CENTENNIAL DR,MILLIKEN,CO,80543,Regular public school district that is not a component of a supervisory union,Open
0804860,CO,Julesburg School District No. Re1,(970)474-3365,http://www.julesburg.org,401 COTTONWOOD STREET,JULESBURG,CO,80737,Regular public school district that is not a component of a supervisory union,Open
0804890,CO,Karval School District No. Re 23,(719)446-5311,http://www.karvalschool.org,P O BOX 5,KARVAL,CO,80823,Regular public school district that is not a component of a supervisory union,Open
0804920,CO,Weld County School District RE-3J,(303)536-2000,http://re3j.com,PO BOX 1022,HUDSON,CO,80642,Regular public school district that is not a component of a supervisory union,Open
0804950,CO,Weld County School District No. Re-7,(970)336-8500,http://www.pvre7.org,P O BOX 485,KERSEY,CO,80644,Regular public school district that is not a component of a supervisory union,Open
0804980,CO,Kim Reorganized School District No. 88,(719)643-5295,http://www.kimk12.org,PO BOX 100,KIM,CO,81049,Regular public school district that is not a component of a supervisory union,Open
0805010,CO,School District No. C-2 in the county of Elbert and State of,(303)621-2220,http://www.kiowaschool.org,P O BOX 128,KIOWA,CO,80117,Regular public school district that is not a component of a supervisory union,Open
0805040,CO,Kit Carson School District No. R-1,(719)962-3219,http://www.kcsdr1.org,P O BOX 185,KIT CARSON,CO,80825,Regular public school district that is not a component of a supervisory union,Open
0805070,CO,West Grand School District No. 1,(970)724-3217,http://www.wgsd.us,P O BOX 515,KREMMLING,CO,80459,Regular public school district that is not a component of a supervisory union,Open
0805100,CO,North Conejos School District No. Re1J,(719)274-5174,http://www.northconejos.com,17887 US HWY 285,LA JARA,CO,81140,Regular public school district that is not a component of a supervisory union,Open
0805130,CO,East Otero School District No. R1,(719)384-6900,http://www.lajuntaschools.org,301 RATON AVENUE,LA JUNTA,CO,81050,Regular public school district that is not a component of a supervisory union,Open
0805160,CO,La Veta School District Re-2,(719)742-6417,http://www.lvk12.org,PO BOX 85,LA VETA,CO,81055,Regular public school district that is not a component of a supervisory union,Open
0805190,CO,Lake County School District No. R-1,(719)486-6800,http://www.lakecountyschools.net,328 WEST 5TH STREET,LEADVILLE,CO,80461,Regular public school district that is not a component of a supervisory union,Open
0805220,CO,Lamar School District No. Re-2,(719)336-3251,http://lamarsd.enschool.org/#,210 W PEARL,LAMAR,CO,81052,Regular public school district that is not a component of a supervisory union,Open
0805250,CO,Las Animas School District No. Re-1,(719)456-0161,http://la-schools.com,1021 2ND STREET,LAS ANIMAS,CO,81054,Regular public school district that is not a component of a supervisory union,Open
0805280,CO,Limon School District No. Re 4J,(719)775-2350,http://www.limonbadgers.com/Home.htm,P O BOX 249,LIMON,CO,80828,Regular public school district that is not a component of a supervisory union,Open
0805310,CO,Littleton School District No. 6 in the county of Arapahoe,(303)347-3300,http://www.littletonpublicschools.net/,5776 SOUTH CROCKER STREET,LITTLETON,CO,80120,Regular public school district that is not a component of a supervisory union,Open
0805340,CO,Lone Star School District No. 101,(970)848-2778,http://www.lonestarschool.net,44940 COUNTY ROAD 54,OTIS,CO,80743,Regular public school district that is not a component of a supervisory union,Open
0805370,CO,St. Vrain Valley School District No. Re1J,(303)776-6200,http://www.svvsd.org,395 SOUTH PRATT PARKWAY,LONGMONT,CO,80501,Regular public school district that is not a component of a supervisory union,Open
0805400,CO,Thompson School District R-2J,(970)613-5000,http://www.tsd.org/,800 SOUTH TAFT AVENUE,LOVELAND,CO,80537,Regular public school district that is not a component of a supervisory union,Open
0805460,CO,Mancos School District Re-6,(970)533-7748,http://www.mancosre6.edu,355 WEST GRAND AVENUE,MANCOS,CO,81328,Regular public school district that is not a component of a supervisory union,Open
0805490,CO,Manitou Springs School District No. 14 in the county of El,(719)685-2024,http://www.mssd14.org,405 EL MONTE PLACE,MANITOU SPRINGS,CO,80829,Regular public school district that is not a component of a supervisory union,Open
0805520,CO,Manzanola Joint District No. 3J of the counties of Otero a,(719)462-5528,http://www.manzanola.k12.co.us,32475 COUNTY ROAD 11.5,MANZANOLA,CO,80158,Regular public school district that is not a component of a supervisory union,Open
0805550,CO,Mapleton School District No. 1 in the county of Adams & St,(303)853-1000,http://www.mapleton.us,7350 BROADWAY,DENVER,CO,80221,Regular public school district that is not a component of a supervisory union,Open
0805580,CO,McClave School District No. Re-2,(719)829-4517,http://www.mcclaveschool.org/,P O BOX 1,MC CLAVE,CO,81057,Regular public school district that is not a component of a supervisory union,Open
0805610,CO,Meeker School District Re1,(970)878-9040,http://www.meeker.k12.co.us,P O BOX 1089,MEEKER,CO,81641,Regular public school district that is not a component of a supervisory union,Open
0805640,CO,School District No. Re-4 Buffalo,(970)522-7424,http://merinorams.com,P O BOX 198,MERINO,CO,80741,Regular public school district that is not a component of a supervisory union,Open
0805670,CO,Miami-Yoder Joint District No. 60 of the counties of El Pas,(719)478-2206,http://www.miamiyoder.com,420 S RUSH RD,RUSH,CO,80833,Regular public school district that is not a component of a supervisory union,Open
0805700,CO,Moffat School District No. 2 in the county of Saguache and,(719)745-0500,http://www.moffatschools.org,P O BOX 428,MOFFAT,CO,81143,Regular public school district that is not a component of a supervisory union,Open
0805730,CO,Moffat County School District RE: No. 1,(970)824-3268,http://www.moffatsd.org,600 TEXAS AVENUE,CRAIG,CO,81625,Regular public school district that is not a component of a supervisory union,Open
0805760,CO,Monte Vista School District No. C-8,(719)852-5996,http://www.pirates.monte.k12.co.us/,59 NORTH BROADWAY,MONTE VISTA,CO,81144,Regular public school district that is not a component of a supervisory union,Open
0805790,CO,Montrose County School District Re-1J,(970)249-7726,http://www.mcsd.org,P O BOX 10000,MONTROSE,CO,81402,Regular public school district that is not a component of a supervisory union,Open
0805820,CO,Lewis-Palmer Consolidated School District No. 38 in the co,(719)488-4700,http://www.lewispalmer.org,P O BOX 40,MONUMENT,CO,80132,Regular public school district that is not a component of a supervisory union,Open
0805850,CO,West End School District No. Re-2,(970)864-7350,http://www.westendschools.org/,P O BOX 570,NUCLA,CO,81424,Regular public school district that is not a component of a supervisory union,Open
0805880,CO,Norwood School District No. R-2J,(970)327-4336,http://www.norwoodk12.org,P O BOX 448,NORWOOD,CO,81423,Regular public school district that is not a component of a supervisory union,Open
0805910,CO,South Routt School District No. Re 3,(970)736-2313,http://www.southroutt.k12.co.us/,P O BOX 158,OAK CREEK,CO,80467,Regular public school district that is not a component of a supervisory union,Open
0805940,CO,Otis School District No. R-3,(970)246-3486,http://www.otisr3.com/,518 DUNGAN STREET,OTIS,CO,80743,Regular public school district that is not a component of a supervisory union,Open
0805970,CO,Ouray School District No. R-1 of  the county of Ouray and,(970)325-4505,http://www.ourayschool.org/,PO BOX N,OURAY,CO,81427,Regular public school district that is not a component of a supervisory union,Open
0806000,CO,Revere School District,(970)463-5477,http://www.revereschool.com,500 MAIN ST,OVID,CO,80744,Regular public school district that is not a component of a supervisory union,Open
0806030,CO,School District No. Re-5 Plateau,(970)334-2361,http://www.peetzschool.org,P O BOX 39,PEETZ,CO,80747,Regular public school district that is not a component of a supervisory union,Open
0806060,CO,Peyton School District No. 23 in the county of El Paso and,(719)749-2330,http://www.peyton.k12.co.us,13990 BRADSHAW ROAD,PEYTON,CO,80831,Regular public school district that is not a component of a supervisory union,Open
0806090,CO,Pritchett School District No. Re-3,(719)523-4045,http://www.pritchettre3.org,P O BOX 7,PRITCHETT,CO,81064,Regular public school district that is not a component of a supervisory union,Open
0806120,CO,Pueblo School District No. 60 in the county of Pueblo and,(719)549-7100,http://www.pueblod60.org,315 WEST 11TH STREET,PUEBLO,CO,81003,Regular public school district that is not a component of a supervisory union,Open
0806150,CO,Pueblo County School District 70,(719)542-0220,http://www.district70.org/,24951 E HWY 50,PUEBLO,CO,81006,Regular public school district that is not a component of a supervisory union,Open
0806180,CO,Rangely School District RE4,(970)675-2207,http://www.rangelyk12.org,402 WEST MAIN ST.,RANGELY,CO,81648,Regular public school district that is not a component of a supervisory union,Open
0806210,CO,Ridgway School District No. R-2  of  the county of Ouray a,(970)626-4320,http://www.ridgway.k12.co.us/,1115 WEST CLINTON STREET,RIDGWAY,CO,81432,Regular public school district that is not a component of a supervisory union,Open
0806240,CO,Garfield School District No. Re-2,(970)665-7600,http://www.garfieldre2.net,839 WHITERIVER AVE,RIFLE,CO,81650,Regular public school district that is not a component of a supervisory union,Open
0806270,CO,Rocky Ford School District No. R2,(719)254-7423,http://www.rockyfordk12.org,601 SOUTH 8TH STREET,ROCKY FORD,CO,81067,Regular public school district that is not a component of a supervisory union,Open
